Depth,OB,VP,Temp,PP,GR,NPHI,CALI,LITHO,RHOB,RDEP
1448,4522.69209541166,2088.853611995843,116.0095744,2099.1184114176003,49.39352605705552,0.4813911597062525,16.078187283896785,,1.9950520501045421,0.956958179068424
1449,4525.80277286176,2492.6588612811256,116.0620672,2100.5680788288,39.58342218417056,0.4316675821339714,16.266000748,,2.123419489198886,1.1682023323202997
1450,4528.913545601356,2058.6947764913316,116.11456,2102.01774624,59.14329249946594,0.4724932426296585,15.389924732638619,,1.9893581387281203,0.8378257273057043
1451,4532.024413581175,2123.722596465479,116.16705280000001,2103.4674136512,63.481578223488086,0.4474604318249425,15.93938838705894,,2.057637261731997,0.8918176028309678
1452,4535.135376752003,2089.156748024968,116.2195456,2104.9170810624,69.36305548613032,0.41449321246261744,15.606880620836368,,2.0176417921253145,0.9136869641810574
1453,4538.24643506468,2284.6515497251194,116.27203840000001,2106.3667484735997,56.850850999291886,0.4225615799520438,16.271818210025472,,2.0916189730528085,0.9471711838431758
1454,4541.357588470111,2105.675056068925,116.3245312,2107.8164158848,63.41643354406709,0.49836332503080205,16.201789504536844,,2.019830858402831,0.873536444075251
1455,4544.468836919259,2140.1192048717553,116.377024,2109.266083296,57.227793391209644,0.5104215107923927,15.650519886490764,,2.0369086896549624,0.9197892164396991
1456,4547.580180363144,2110.718159605217,116.4295168,2110.7157507072,62.4639493704508,0.49520766507270664,15.536885457830849,,1.9898333440274594,0.8710784631094951
1457,4550.691618752846,2173.723693419968,116.48200960000001,2112.1654181184,55.69561494115363,0.4724218812706359,15.57517954141289,,2.0292051693967794,0.8892501114396197
1458,4553.8031520395025,2169.2340576145557,116.53450240000001,2113.6150855296,61.00017951290775,0.43496433269537094,16.179816778046735,,1.9485480842091343,0.9156812034872082
1459,4556.914780174312,2100.9152987051484,116.5869952,2115.0647529408,61.938164674044806,0.501734455960744,15.466147122134583,,2.0036506151087177,0.8924554423714961
1460,4560.026503108531,2077.6029073784084,116.639488,2116.5144203520003,61.3775617475364,0.4351720135295077,15.610500727964903,,2.055899790009121,0.8595775079758831
1461,4563.138320793471,2053.7867510853894,116.69198080000001,2117.9640877632,54.519562113918674,0.44687398447181137,15.473467825324889,,2.002978381189523,0.830706846568335
1462,4566.250233180506,2257.6873358315534,116.7444736,2119.4137551744,57.39351248462057,0.4710855669492857,15.428996053027914,,2.106933548005584,0.9323028920445683
1463,4569.3622402210685,2141.4807716966657,116.7969664,2120.8634225856,68.09111329250588,0.44867324603707737,15.30753165689975,,2.0590016446417323,0.9132449535655429
1464,4572.474341866646,2056.58586279963,116.8494592,2122.3130899968,58.31625546041183,0.46040662992212944,15.000522563429485,,2.0120337356045574,0.905913605941783
1465,4575.586538068784,2147.100251608096,116.90195200000001,2123.7627574079997,65.52865296354528,0.4432849169941708,14.96882119438484,,2.06094476291634,0.9103566298831318
1466,4578.698828779087,2156.320453985065,116.9544448,2125.2124248192,58.68599282356891,0.47581513436625184,14.555000305,,2.035981597389541,0.9119169742508498
1467,4581.81121394922,2038.6688959614362,117.00693760000001,2126.6620922304,61.95918373840321,0.4364798811488226,14.119683812604503,,2.013354667443416,0.8576746914553572
1468,4584.9236935309,2162.322230117321,117.0594304,2128.1117596416,56.65473902411616,0.4119460153885348,14.456322799526982,,2.0216084618278978,0.922382780505921
1469,4588.036267475905,2076.4896290485585,117.1119232,2129.5614270528,63.6665633217516,0.4555402785132728,14.018193562734343,,1.9782242291610341,0.8812517904808725
1470,4591.1489357360715,2165.9969888515398,117.164416,2131.011094464,54.929577076436345,0.44023642343958613,13.49203979437219,,2.0352369180648795,0.9096162545554107
1471,4594.26169826329,2393.6001207103327,117.21690880000001,2132.4607618752,53.0471746966963,0.4523113625514541,13.876423201520419,,2.0634844754205335,0.9942258102982214
1472,4597.374555009513,2201.9418855710314,117.26940160000001,2133.9104292864004,53.0682313506864,0.4659175007239181,13.012171873325705,,2.0513779048953458,0.9056058062038915
1473,4600.487505926743,2061.182546902488,117.3218944,2135.3600966976,60.37356892025648,0.4325888277403893,12.393211155377099,,2.018941397039047,0.8416801945809246
1474,4603.600550967047,2143.637819289767,117.3743872,2136.8097641087998,50.3585377376667,0.4649279146596502,13.260614445369743,,2.0724018720169988,0.8652081830619787
1475,4606.713690082544,2110.6796704724325,117.42688000000001,2138.25943152,62.67596030297867,0.48762143897903215,13.93248554078121,,2.0333630069388673,0.8589779152051149
1476,4609.826923225412,2098.3257663284635,117.47937280000001,2139.7090989312,64.84105221407108,0.45248581915062575,13.190961017652201,,2.019952788448699,0.8789715460275684
1477,4612.940250347884,2212.9994517806495,117.5318656,2141.1587663423998,49.86118157983756,0.43151756055129276,12.689281299690657,,2.010586519453272,0.8898557574766357
1478,4616.053671402251,2096.3152907223466,117.5843584,2142.6084337536,59.25001753173663,0.4554413611053637,12.83310527739033,,2.0285420186845444,0.8501697397700136
1479,4619.167186340861,2229.9793032120137,117.63685120000001,2144.0581011648,51.7523596417368,0.4488632238731729,12.366338147907953,,2.0571178513414803,0.9092761544366716
1480,4622.280795116116,2127.2102996800704,117.689344,2145.507768576,59.342582082382386,0.386045766426912,12.523912394929415,,2.0491825732457847,0.9399237014680658
1481,4625.394497680476,2143.304568907146,117.74183680000002,2146.9574359872,58.5551559885452,0.4765719398976635,12.959686790823561,,2.0793125039185276,0.9123322048079787
1482,4628.508293986459,2196.9426759604116,117.7943296,2148.4071033984,59.046204576072036,0.4710960156906358,13.06735565503499,,2.0072563147767646,0.8799850247615654
1483,4631.622183986634,2536.5188217778223,117.84682240000001,2149.8567708096,56.095871043694764,0.39851347766532613,12.599237286664675,,2.072979068022241,0.9005725888620272
1484,4634.736167633629,2245.912467435597,117.8993152,2151.3064382208,60.014224360651305,0.3850809820228398,12.590498632886272,,2.055525645649681,0.883833154072588
1485,4637.850244880129,2301.4811793959298,117.95180800000001,2152.756105632,61.79704120561672,0.44328918331500367,12.769692273098416,,2.0800193129579116,0.9169974889058709
1486,4640.964415678874,2203.7754862205675,118.00430080000001,2154.2057730431998,60.98309552864805,0.46758730748942834,12.895264647601083,,2.0621514779358625,0.9555328556550503
1487,4644.0786799826565,2330.333704111937,118.0567936,2155.6554404544,55.65996566732744,0.45437755460431895,13.804435511801804,,2.058661778749911,1.0495309398355277
1488,4647.1930377443305,2200.309772164879,118.1092864,2157.1051078656,68.67332888201845,0.4447698951407237,13.37543759159711,,2.050598527660379,0.9767160935162983
1489,4650.307488916799,2121.3718528595537,118.16177920000001,2158.5547752768,65.15216004277566,0.4349124599637121,13.91300752691282,,2.0491537469072587,1.0166564223325205
1490,4653.422033453026,1980.8979860595744,118.21427200000001,2160.004442688,57.9672046619313,0.47258457469133053,15.243693064823947,,2.0287772212084554,0.9117130405229336
1491,4656.536671306026,2120.3603594097717,118.2667648,2161.4541100992,50.74623116464026,0.4662775871400072,14.222227114153146,,2.090595619227508,0.9007493998433476
1492,4659.651402428872,2177.953928444766,118.3192576,2162.9037775104002,62.68426271781592,0.40173551259744567,14.011900369439692,,2.0659999847,0.9094615656497653
1493,4662.766226774691,2158.7667112635495,118.37175040000001,2164.3534449216,53.94849212203663,0.5100301425861722,14.564946191322456,,2.0716220205047358,0.8899109194422608
1494,4665.8811442966635,2110.893803105126,118.4242432,2165.8031123328,59.71563000242319,0.4506273637662225,14.350064670098405,,2.0506683715363385,0.8969939988560794
1495,4668.996154948027,2155.955012406466,118.476736,2167.2527797440002,59.30530959807233,0.394648451671043,14.321343841254375,,2.0557910419308714,0.85419305197773
1496,4672.111258682073,2161.5890049631103,118.5292288,2168.7024471552,59.07946289715793,0.447151186062851,14.28698899988728,,2.055552148531997,0.8867947610712889
1497,4675.226455452146,2108.828898295357,118.58172160000001,2170.1521145664,54.171871106730485,0.4583465296236762,14.191764447233016,,2.0449246979116324,0.8527579892562015
1498,4678.341745211648,2123.119652931738,118.6342144,2171.6017819776,64.23608429509873,0.43947872676112115,13.98832124451065,,2.1019999981,0.7866736453090309
1499,4681.457127914034,2384.4877111977817,118.68670720000001,2173.0514493888,55.763921133755346,0.4193238089280208,14.311768397734875,,2.2025788252402547,0.8201589586509388
1500,4684.572603512812,2279.5142947825207,118.73920000000001,2174.5011168,51.58392843525647,0.44533279285742944,14.552441767296594,,2.131449923587073,0.8787701919143799
1501,4687.688171961546,2139.6625045010883,118.7916928,2175.9507842112,58.263093226011215,0.4427302444017241,14.60932804061212,,2.0696300352511994,0.791904019681928
1502,4690.803833213853,2093.926547250106,118.8441856,2177.4004516224,54.47558484747671,0.47021355162035366,14.49371408059042,,2.022186522085301,0.7572663890235387
1503,4693.919587223405,2136.5131032085724,118.89667840000001,2178.8501190336,58.925041616776205,0.41395201882251437,15.428935888044624,,2.0786678086846435,0.8355863347663437
1504,4697.035433943927,2151.4036009950137,118.94917120000001,2180.2997864448002,49.94882683196155,0.41637630414018695,15.854136837872181,,1.9481553640321414,0.8359333876980536
1505,4700.1513733291995,2129.6957722170546,119.001664,2181.749453856,53.486159196409545,0.45904651101220256,15.949622569569767,,2.0371441761995523,0.7941411422533355
1506,4703.267405333055,2203.2211818462224,119.0541568,2183.1991212672,58.03092335774764,0.4039617015547517,15.981164414135145,,2.0811849930058224,0.8556778970828632
1507,4706.38352990938,2127.4399212727562,119.10664960000001,2184.6487886784003,58.20763465904914,0.43842877084932436,16.036458031525484,,2.0613020943655056,0.7965914667428459
1508,4709.499747012114,2109.319287543149,119.15914240000001,2186.0984560896,55.87888537185105,0.45915944541078546,15.97703421926273,,2.0764230000173978,0.7772101543571757
1509,4712.616056595251,2078.524762973204,119.2116352,2187.5481235008,49.79013140043397,0.41724414614328104,16.41646082656074,,2.0549294355321495,0.8130756943639426
1510,4715.732458612841,2141.695619739595,119.264128,2188.997790912,48.67516340770422,0.4334829805182638,16.366435794097903,,2.0302307470755676,0.8144283331834083
1511,4718.848953018979,2127.716206834323,119.31662080000001,2190.4474583232,53.9227786463981,0.41841256017470485,16.8215184431847,,2.06684858179077,0.7530855615899581
1512,4721.965539767822,2194.49921761238,119.3691136,2191.8971257344,49.235629586536085,0.4098909948466489,16.5161364223923,,2.0731585449174337,0.7708320284675678
1513,4725.082218813575,2147.4032071107526,119.42160640000002,2193.3467931456,52.33533209345373,0.403159240928404,16.456331827869064,,2.0635055361671464,0.7534703570539898
1514,4728.198990110498,2200.8436546969456,119.4740992,2194.7964605568,54.983055186783986,0.4357462561604952,16.911509287508768,,2.119435458432178,0.7708639084848038
1515,4731.315853612903,2126.421478770219,119.52659200000001,2196.246127968,59.9923647567646,0.46198384168068524,16.798502369291555,,2.048322132314381,0.7527403650075224
1516,4734.432809275157,2131.8328206228725,119.5790848,2197.6957953792,53.99286134382852,0.3841238835312122,17.080410917933275,,2.076856747245529,0.744660676858564
1517,4737.549857051674,2068.278073687431,119.63157760000001,2199.1454627904,51.91938676862458,0.3958586305542008,16.976323740196104,,2.0537043631758705,0.7337642348032415
1518,4740.666996896925,2147.813931459926,119.68407040000001,2200.5951302016,49.00663555338859,0.4222695853451039,16.581672195679026,,2.074116855041543,0.7519446983687
1519,4743.784228765435,2168.754991913198,119.7365632,2202.0447976128003,54.56473949479552,0.45411218003076204,16.42048785414107,,2.1142548121714193,0.7691234159976994
1520,4746.901552611779,2115.390407546662,119.789056,2203.494465024,55.478063262775024,0.4212658067617436,16.712005138579837,,2.090371459898414,0.711555870964897
1521,4750.018968390582,2224.688757997709,119.84154880000001,2204.9441324352,46.96627476184795,0.4047801653336472,17.46837390961792,,2.1289470510527013,0.7599927615961166
1522,4753.136476056526,2210.7026523250925,119.89404160000001,2206.3937998464,50.57283497051185,0.396752119855117,16.92800952484038,,2.0607581994215862,0.8450155232775316
1523,4756.2540755643395,2166.1139992492826,119.9465344,2207.8434672576,48.14627863253525,0.35622299164898946,16.483416132225152,,2.0642448991634845,0.7955204203912761
1524,4759.37176686881,2123.500200550576,119.9990272,2209.2931346688,52.63989334400789,0.45243846114925756,16.417012974088394,,2.0930423856845586,0.7258839194801594
1525,4762.489549924771,2097.902725337875,120.05152000000001,2210.74280208,50.800223557647065,0.40782661918942104,16.548311342571136,,2.0499831991906303,0.6999593806636834
1526,4765.60742468711,2313.3467181066276,120.1040128,2212.1924694912,41.49984992823676,0.3939224046143901,17.000899272213246,,2.145632466830442,0.799962863164312
1527,4768.725391110766,2172.0217700445774,120.15650560000002,2213.6421369024,46.971696137972025,0.39825172844855694,16.953378818335857,,2.1541289876225513,0.7789725790452303
1528,4771.843449150731,2112.711153386782,120.2089984,2215.0918043136,54.742146044069294,0.44313032502383476,16.796630611544508,,2.068557315994511,0.7292057801468086
1529,4774.9615987620455,2172.601926356092,120.26149120000001,2216.5414717248,54.395430428603454,0.4230307877406645,17.49021975843266,,2.0553706045727713,0.7080412252978271
1530,4778.079839899805,2066.7522378544836,120.313984,2217.991139136,52.5423288023275,0.3960784205459579,17.366568996056742,,2.0648725869091527,0.694889749485084
1531,4781.198172519153,2166.0924224567902,120.36647680000002,2219.4408065472003,56.643354075819786,0.4289417263749355,17.967976108843562,,2.0350000858,0.6991515283802318
1532,4784.316596575287,2132.067103953481,120.41896960000001,2220.8904739584,49.98740929771673,0.39925344938254287,17.603509650553296,,2.060010327994687,0.67900002
1533,4787.435112023453,2095.860267385474,120.47146240000001,2222.3401413696,52.45020624155385,0.437727784833417,17.415972862332943,,2.0843349923017556,0.7023990848108835
1534,4790.553718818952,2192.5370450684823,120.5239552,2223.7898087808,47.57319252694475,0.409184593948035,17.85624485013482,,2.063473526562771,0.7553961346359735
1535,4793.672416917132,2158.3733053497613,120.57644800000001,2225.239476192,43.277741364149115,0.38418583427353853,17.587499233774974,,2.023721127796652,0.71809992875392
1536,4796.791206273393,2146.78784750419,120.62894080000001,2226.6891436032,59.49120267766817,0.3991106199628726,17.244109803266173,,2.0641851486670575,0.735718101420136
1537,4799.910086843187,2085.8839466263207,120.6814336,2228.1388110144,57.076223350966764,0.42933745563893577,16.927856718389958,,2.0143316748775066,0.6790656191686963
1538,4803.029058582017,2135.529350697089,120.7339264,2229.5884784256,59.679582804678155,0.42547935610009185,17.01155588784501,,2.071472736168863,0.6739422884519969
1539,4806.148121445433,2136.1406781975334,120.7864192,2231.0381458368,47.42253616836756,0.4024470240782484,16.680122536888145,,2.0782180020374126,0.700999280192889
1540,4809.267275389041,2103.2120865741986,120.83891200000001,2232.487813248,52.84241799219196,0.4099387808405877,16.901209924700424,,2.033634558092827,0.6960128920011622
1541,4812.386520368493,2125.747610574928,120.8914048,2233.9374806592,54.10393097084894,0.4150153196735922,16.82937221863455,,2.078786224772653,0.719469614442264
1542,4815.505856339492,2154.708383217374,120.9438976,2235.3871480704,53.14845292998538,0.3817390151122412,16.6410623276805,,2.0924118860833474,0.7083849613351223
1543,4818.625283257795,2054.211469044632,120.9963904,2236.8368154816003,54.393064562067515,0.4327478550476689,15.893740821292722,,2.0514452270581813,0.6687879228981318
1544,4821.744801079203,2148.4992095996804,121.0488832,2238.2864828928,60.65448003741432,0.4373050270341037,16.352995767623806,,2.085650745060812,0.6490146994098552
1545,4824.8644097595725,2138.159026556488,121.101376,2239.7361503039997,51.98905992304349,0.39462639325250093,16.473145751168325,,2.098139316449583,0.6708564934350114
1546,4827.984109254808,2513.762029845056,121.15386880000001,2241.1858177152,42.94046832086061,0.3541400450335351,16.84180867775099,,2.183265020410622,0.7815514432463223
1547,4831.103899520864,2132.1592997305074,121.2063616,2242.6354851264,55.38205454087052,0.41443706606601605,15.87937321722,,2.0848374318734044,0.72493463048917
1548,4834.223780513742,2096.706934408525,121.2588544,2244.0851525375997,65.0108884203459,0.433859407674537,16.241570055268998,,2.09301530679843,0.6655020008222486
1549,4837.343752189498,2096.124374286745,121.3113472,2245.5348199488,60.352528725229234,0.4230403517259877,16.559075378894498,,2.1210000515,0.6717293189048098
1550,4840.463814504236,2117.230340679878,121.36384000000001,2246.98448736,62.17949121271704,0.4467568734914582,16.327669629092824,,2.108449199681913,0.6657107505730177
1551,4843.583967414109,2181.729551639902,121.4163328,2248.4341547712,58.029679282174804,0.4379510330037935,16.221914258592918,,2.1183089661875245,0.7303716058896397
1552,4846.704210875317,2208.6512529948336,121.4688256,2249.8838221824,58.066954839808304,0.4263438650906955,15.866999626,,2.115821505028944,0.7665567425223385
1553,4849.824544844115,2138.925431330728,121.5213184,2251.3334895936,55.51502652933561,0.3937506465426693,15.639011109668102,,2.111840739983356,0.679885779334131
1554,4852.944969276801,2111.7479272156656,121.57381120000001,2252.7831570048,61.04465459796147,0.4533757947027543,15.539000511,,2.117557229531973,0.6782163474327034
1555,4856.065484129729,2097.2866833957637,121.626304,2254.2328244160003,68.28853185456738,0.4461575863911158,15.69511100604953,,2.1046782308812184,0.6886093620048681
1556,4859.186089359295,2111.1755261784524,121.6787968,2255.6824918272,57.48064879212919,0.4253777192815004,15.268925318627788,,2.072581244541569,0.6613056779089918
1557,4862.30678492195,2405.640491268887,121.7312896,2257.1321592383997,55.81446054965416,0.42501356556343894,15.689628078312861,,2.191679773036531,0.7413151432579792
1558,4865.427570774191,2104.8768600537837,121.7837824,2258.5818266496,61.88654007746785,0.4642656111189591,15.322160752457684,,2.0920000076,0.7129637608193583
1559,4868.548446872563,2249.021400710281,121.8362752,2260.0314940608,61.5722682930547,0.40001569445045926,15.531230588129375,,2.163371717823812,0.6825588675807478
1560,4871.669413173661,2424.8950540875117,121.88876800000001,2261.4811614719997,44.321107623530224,0.426354642884274,15.729327921870146,,2.3737566492894575,0.7415181588342971
1561,4874.790469634131,2204.654852997997,121.9412608,2262.9308288832,57.473222620701044,0.4535821136351273,15.764331393563657,,2.1901393909177127,0.7455085269644987
1562,4877.911616210664,2101.9017309008304,121.9937536,2264.3804962944,68.8246464690036,0.46547898456880055,15.587753306058614,,2.1068598836966337,0.7092019109463155
1563,4881.03285286,2112.8864909953036,122.0462464,2265.8301637056,64.72585829278843,0.4748478575758065,14.463435773112256,,2.121923118154218,0.7297707516762945
1564,4884.154179538929,2118.2091888448804,122.09873920000001,2267.2798311168,69.6135921750349,0.4066154657159756,15.209130181866827,,2.0826057787198535,0.7233049765257444
1565,4887.275596204288,2108.8710473819215,122.15123200000001,2268.729498528,58.46224282414012,0.42522476238370227,14.958927920851812,,2.1187212010211485,0.7182872088839757
1566,4890.397102812964,2029.6417328173418,122.2037248,2270.1791659392,62.48795239208343,0.451036239096847,14.461520138003221,,2.084748411771274,0.6616228943867887
1567,4893.51869932189,2084.6295440347703,122.2562176,2271.6288333504003,65.9171024618714,0.46598634156650853,14.839173008806561,,2.111240399176025,0.7100697900883088
1568,4896.640385688049,2137.081592896785,122.30871040000001,2273.0785007616,67.35758690660417,0.4313655527102462,14.668462915832762,,2.1503894407024857,0.7590003118938612
1569,4899.76216186847,2225.06934299191,122.3612032,2274.5281681727997,62.64669961793727,0.4194278889231804,14.83881915768334,,2.1453605595423824,0.754355371884271
1570,4902.8840278202315,2087.746126421942,122.413696,2275.977835584,63.67100211733788,0.41817950227428347,14.950689538757713,,2.086519200127425,0.7055249045413923
1571,4906.0059835004595,2167.4222561166766,122.4661888,2277.4275029952,61.3306480520026,0.45614581733260184,14.165730030783044,,2.1054996218432547,0.7462518449425272
1572,4909.128028866327,2149.56316955795,122.51868160000001,2278.8771704063997,70.9147065368464,0.4855409486892252,14.231206488994118,,2.106034426729223,0.7103521118589539
1573,4912.250163875057,2177.6491478403946,122.5711744,2280.3268378176,64.6148178703815,0.4337917206498546,14.539428121785646,,2.134229837442567,0.7212245833168164
1574,4915.372388483916,2472.021452327664,122.62366720000001,2281.7765052288,56.06353349421589,0.41994746974925923,14.759022478885326,,2.1889888576332046,0.7628430721875443
1575,4918.494702650222,2117.348553451073,122.67616,2283.22617264,64.97826729745638,0.42806579559444813,14.54002225819381,,2.102947964418232,0.7099650108656499
1576,4921.617106331338,2077.929440381019,122.7286528,2284.6758400512,66.8198022858548,0.4545025094352082,13.752167985091447,,2.1123508987889807,0.7791324171724758
1577,4924.739599484675,2053.7843129907524,122.7811456,2286.1255074624,70.60355431587895,0.4605063097484361,13.983796966963919,,2.092344214564276,0.7604492222250259
1578,4927.862182067691,2066.066297188522,122.83363840000001,2287.5751748736,67.59298812283454,0.46236499284697685,13.778597755939282,,2.102136906481313,0.7210321455968037
1579,4930.984854037893,2350.3226433639147,122.88613120000001,2289.0248422848003,61.04629524197168,0.440116554081497,13.754697535848393,,2.2201657531650767,0.7381609991978563
1580,4934.107615352832,2049.065074579456,122.938624,2290.474509696,67.20579494880849,0.4646495888051063,13.727586759353102,,2.1036958598847906,0.7842687797009594
1581,4937.2304659701085,2348.0367785431695,122.9911168,2291.9241771071997,63.11519797785768,0.4796902917149045,14.237008108790409,,2.103510748378274,0.8217022573711891
1582,4940.353405847369,2123.0873975823047,123.04360960000001,2293.3738445184,72.83298046867056,0.44192116983595797,13.916211297327383,,2.1135965760775406,0.6662123802771696
1583,4943.476434942307,2175.2606049005326,123.0961024,2294.8235119296,68.60643902030591,0.4518175380428227,14.321588768381648,,2.0882305026748362,0.6488245117044004
1584,4946.599553212661,2177.6289256051646,123.1485952,2296.2731793407997,67.7391673010147,0.4794809666936049,13.87606540031133,,2.101925488717614,0.6425262223953755
1585,4949.722760616219,2179.9494210644366,123.201088,2297.722846752,61.6431904587506,0.44286095049028484,14.139636904889024,,2.098321908951441,0.6091125274378983
1586,4952.846057110814,2182.8199268751114,123.25358080000001,2299.1725141632,65.02494682193742,0.4328579311672724,14.015875723067715,,2.121160307295157,0.6554768511561875
1587,4955.969442654327,2166.8266289090943,123.3060736,2300.6221815744,70.03368850336373,0.4203651918745868,13.913441972349192,,2.076418246819008,0.6580004951659378
1588,4959.0929172046835,2122.8365802803814,123.35856640000002,2302.0718489856,63.81358273756225,0.46796793417596017,13.993955182848154,,2.099003229252959,0.6598379622720028
1589,4962.216480719857,2049.35405855934,123.4110592,2303.5215163968,65.03065250750636,0.4723727226733328,13.722429517208328,,2.0899311446684967,0.6334182889238075
1590,4965.340133157863,2022.8328965423514,123.463552,2304.971183808,71.09135642177851,0.5055202228596657,14.27439411720212,,2.083057637676622,0.6254883743572981
1591,4968.463874476771,2101.3697587914357,123.5160448,2306.4208512192004,71.38353926990088,0.4714389567581384,13.571687458336381,,2.135013588535436,0.6314142464303009
1592,4971.587704634691,2170.4442314093217,123.56853760000001,2307.8705186304,84.3558180813473,0.4352668831066625,13.783923235394496,,2.143006423901727,0.6452732484727981
1593,4974.71162358978,2277.829759374229,123.62103040000001,2309.3201860415998,71.61178009945364,0.46245355644768593,14.12638692127563,,2.1493605080423777,0.6865929621203193
1594,4977.8356313002405,2274.824488190378,123.6735232,2310.7698534528,65.74554940456905,0.4642474238623868,13.913461616852155,,2.1500577319535323,0.7029831900797539
1595,4980.959727724323,2227.049560992712,123.726016,2312.219520864,73.83958987425362,0.4542299793818076,14.159324930080345,,2.1686458898730963,0.6699775224604845
1596,4984.083912820321,2382.6391508856204,123.77850880000001,2313.6691882751998,68.47617065978967,0.43048419380600855,14.53138825839284,,2.2142490585096497,0.6479052473370664
1597,4987.208186546576,3870.851242629306,123.83100160000001,2315.1188556864,39.684710095660655,0.18874708272521218,14.221781297913324,,2.432501489038912,0.896255495350084
1598,4990.332548861474,2215.6437058056176,123.8834944,2316.5685230976,66.28431142390373,0.4538106835049929,14.089409535996237,,2.207147379698248,0.6780343844005862
1599,4993.456999723448,2388.859879961846,123.9359872,2318.0181905088,65.81518490659387,0.462041155088357,14.006481070818106,,2.171442389941741,0.6863237218459948
1600,4996.581539090973,2185.0415038297456,123.98848000000001,2319.46785792,76.02439703382406,0.47039893135185207,14.211897236062423,,2.163027950997957,0.693622069972188
1601,4999.706166922573,2374.0869224984617,124.0409728,2320.9175253312,57.776096096850665,0.4334718059922878,14.07218493550884,,2.1314037529868637,0.6865459916985667
1602,5002.830883176817,2553.59567741714,124.0934656,2322.3671927424,71.00409439501266,0.448712168403466,14.038271456685802,,2.1780833585005204,0.809462359919227
1603,5005.9556878123185,2253.9017397302027,124.1459584,2323.8168601536004,81.53000752641847,0.5341906838782939,13.713217393690064,,2.1331240882705647,0.8444668336269305
1604,5009.080580787733,2167.6511417328716,124.19845120000001,2325.2665275648,76.14939550367954,0.48953584658788746,13.701111054814922,,2.1268189560628437,0.8272030024831869
1605,5012.2055620617675,2186.273291707845,124.250944,2326.7161949759998,63.92329661693131,0.491856108269068,13.735441253565003,,2.1126396541907346,0.7880005085627506
1606,5015.330631593169,2156.0767955162332,124.30343680000001,2328.1658623872,68.42343279018954,0.4453404531538532,13.086000443,,2.1300343625746434,0.7361371543585702
1607,5018.45578934073,2474.7129105447784,124.35592960000001,2329.6155297984,44.02763670550104,0.5044940099754641,12.480546070426028,,2.113179341924143,0.6455077606773204
1608,5021.581035263291,2208.7008676702712,124.4084224,2331.0651972096,59.85450075292838,0.4728773326530322,12.87028114703293,,2.105541245641033,0.6423067765479902
1609,5024.706369319734,2322.6345130005625,124.4609152,2332.5148646208,71.75079320365646,0.45280005227352654,13.1094709542477,,2.145305871017013,0.7479874512229148
1610,5027.831791468988,2242.1715334544883,124.51340800000001,2333.964532032,64.61890676285199,0.47777861192310167,13.15006546474358,,2.1409039515850106,0.6821223977913844
1611,5030.957301670024,2199.671909918039,124.56590080000001,2335.4141994432002,60.678182792816024,0.4927562947755115,13.086000443,,2.096200233071178,0.7021376158748068
1612,5034.08289988186,2123.3254965407164,124.6183936,2336.8638668544,67.3893366913489,0.49335027004238685,13.08945308063479,,2.128229976834541,0.6747506588808219
1613,5037.208586063557,2236.544983834233,124.6708864,2338.3135342656,66.29629737983657,0.4205218475440935,13.072653805540575,,2.1532307813191363,0.6692829714890846
1614,5040.334360174222,2119.048929862972,124.72337920000001,2339.7632016768002,70.73403384352176,0.486043731947056,13.060409842483429,,2.096713059035265,0.6083429595916532
1615,5043.460222173005,2093.136890976647,124.775872,2341.212869088,62.40207453066146,0.45703366629837283,13.170371454194054,,2.062185870918003,0.6087984021700051
1616,5046.586172019099,2087.628384191149,124.8283648,2342.6625364991996,65.04934030303058,0.3993000667609794,13.027144238101044,,2.067850880194919,0.6449180114671109
1617,5049.712209671744,2115.0171102971535,124.8808576,2344.1122039104,66.64376713011985,0.5399498050657976,13.042592865114544,,2.0593205232786,0.611392334155604
1618,5052.838335090223,2092.096182037566,124.93335040000001,2345.5618713216,66.81011058780496,0.4596092924330331,12.758000374,,2.085036894216205,0.603035115527613
1619,5055.964548233863,2079.742552034026,124.9858432,2347.0115387328,71.03960815052189,0.5191137834557529,12.881962736002345,,2.0532593827994137,0.6321345592686004
1620,5059.090849062034,2024.8675798045826,125.03833600000002,2348.461206144,80.5602037701191,0.4865463481703237,12.90175388285791,,2.0477900325505622,0.6624619911900669
1621,5062.2172375341515,2038.8012903584408,125.0908288,2349.9108735552,71.65941390497315,0.4589479160799003,12.923473058487927,,2.067996713279377,0.7217123421273051
1622,5065.343713609674,2176.532129524397,125.14332160000001,2351.3605409664,61.799251511510924,0.45662538924099,13.358579179397553,,2.0894327948117244,0.8246368966317673
1623,5068.470277248102,2089.8571718969624,125.1958144,2352.8102083776002,67.59623572146856,0.4839204608006945,13.396985661867017,,2.051108221507627,0.6859136438109924
1624,5071.596928408984,2459.3604589638794,125.24830720000001,2354.2598757888,43.37946838089281,0.3750839181693199,13.103140690429619,,2.026307595563793,0.5153213890112804
1625,5074.723667051909,2437.6251332875177,125.30080000000001,2355.7095432,53.491868281927275,0.3740956751475503,12.990434112375517,,2.079456714140375,0.5332989655948599
1626,5077.850493136508,2194.3338027883183,125.3532928,2357.1592106112003,63.25482624756309,0.48471119198581175,13.055553205616988,,2.109480735298648,0.5869689741570215
1627,5080.977406622459,2156.370761057867,125.4057856,2358.6088780224,66.5593070146823,0.46957928546678374,13.097997654576746,,2.1274518909908635,0.5620103460531488
